Date	Time	X	Y	Z	R	Vx	Vy	Vz	inc
2021-Feb-04 17:27:57.593	318600	1277.65	-10192.7	1049.15	10325.9	0.702349	0.0394205	0.0455555	6.69584
2021-Feb-04 17:37:57.593	319200	1681.7	-10163.6	1075.64	10357.8	0.698507	0.0654233	0.0427241	6.69576
2021-Feb-04 17:47:57.593	319800	2083.21	-10119.6	1100.41	10390.2	0.693685	0.0910857	0.039851	6.69566
2021-Feb-04 17:57:57.593	320400	2481.62	-10061	1123.44	10423.2	0.687911	0.116371	0.036942	6.69554
2021-Feb-04 18:07:57.593	321000	2876.39	-9987.96	1144.72	10456.7	0.681211	0.141245	0.0340029	6.69541
2021-Feb-04 18:17:57.593	321600	3267	-9900.76	1164.23	10490.7	0.673616	0.165676	0.0310393	6.69528
2021-Feb-04 18:27:57.593	322200	3652.94	-9799.67	1181.96	10524.9	0.665154	0.189633	0.0280568	6.69514
2021-Feb-04 18:37:57.593	322800	4033.72	-9684.97	1197.89	10559.6	0.655858	0.21309	0.0250607	6.69501
2021-Feb-04 18:47:57.593	323400	4408.88	-9556.95	1212.03	10594.5	0.645757	0.236019	0.0220562	6.69488
2021-Feb-04 18:57:57.593	324000	4777.96	-9415.94	1224.36	10629.6	0.634883	0.258397	0.0190483	6.69477
2021-Feb-04 19:07:57.593	324600	5140.52	-9262.25	1234.88	10664.9	0.623269	0.280203	0.0160417	6.69467
2021-Feb-04 19:17:57.593	325200	5496.16	-9096.23	1243.6	10700.3	0.610945	0.301417	0.0130413	6.6946
2021-Feb-04 19:27:57.593	325800	5844.47	-8918.22	1250.53	10735.8	0.597943	0.322019	0.0100513	6.69455
2021-Feb-04 19:37:57.593	326400	6185.08	-8728.59	1255.67	10771.3	0.584297	0.341996	0.00707623	6.69453
2021-Feb-04 19:47:57.593	327000	6517.63	-8527.71	1259.03	10806.8	0.570036	0.36133	0.00412002	6.69455
2021-Feb-04 19:57:57.593	327600	6841.78	-8315.94	1260.62	10842.2	0.555194	0.38001	0.00118664	6.6946
2021-Feb-04 20:07:57.593	328200	7157.2	-8093.68	1260.46	10877.6	0.5398	0.398025	-0.00172018	6.69469
2021-Feb-04 20:17:57.593	328800	7463.59	-7861.3	1258.56	10912.8	0.523887	0.415364	-0.00459689	6.69483
2021-Feb-04 20:27:57.593	329400	7760.66	-7619.21	1254.95	10947.8	0.507483	0.432019	-0.00744012	6.69501
2021-Feb-04 20:37:57.593	330000	8048.14	-7367.8	1249.64	10982.7	0.49062	0.447983	-0.0102467	6.69525
2021-Feb-04 20:47:57.593	330600	8325.79	-7107.47	1242.67	11017.2	0.473326	0.463249	-0.0130135	6.69554
2021-Feb-04 20:57:57.593	331200	8593.36	-6838.63	1234.04	11051.5	0.455631	0.477814	-0.0157377	6.69588
2021-Feb-04 21:07:57.593	331800	8850.63	-6561.68	1223.79	11085.4	0.437562	0.491673	-0.0184167	6.69628
2021-Feb-04 21:17:57.593	332400	9097.41	-6277.03	1211.96	11119	0.419148	0.504824	-0.0210479	6.69674
2021-Feb-04 21:27:57.593	333000	9333.5	-5985.08	1198.55	11152.2	0.400415	0.517266	-0.0236288	6.69726
2021-Feb-04 21:37:57.593	333600	9558.73	-5686.25	1183.62	11185	0.381391	0.528997	-0.0261572	6.69784
2021-Feb-04 21:47:57.593	334200	9772.96	-5380.95	1167.18	11217.3	0.3621	0.540017	-0.0286311	6.69848
2021-Feb-04 21:57:57.593	334800	9976.02	-5069.58	1149.28	11249.1	0.342568	0.550329	-0.0310484	6.69918
2021-Feb-04 22:07:57.593	335400	10167.8	-4752.56	1129.95	11280.4	0.32282	0.559932	-0.0334073	6.69995
2021-Feb-04 22:17:57.593	336000	10348.2	-4430.28	1109.22	11311.2	0.302879	0.568831	-0.0357061	6.70078
2021-Feb-04 22:27:57.593	336600	10517.1	-4103.15	1087.12	11341.4	0.282768	0.577027	-0.0379432	6.70167
2021-Feb-04 22:37:57.593	337200	10674.4	-3771.57	1063.71	11371	0.262511	0.584523	-0.0401172	6.70262
2021-Feb-04 22:47:57.593	337800	10820	-3435.95	1039.01	11399.9	0.242128	0.591325	-0.0422265	6.70363
2021-Feb-04 22:57:57.593	338400	10953.9	-3096.67	1013.06	11428.2	0.221641	0.597436	-0.04427	6.7047
2021-Feb-04 23:07:57.593	339000	11076.1	-2754.14	985.91	11455.9	0.201072	0.602862	-0.0462464	6.70582
2021-Feb-04 23:17:57.593	339600	11186.4	-2408.74	957.594	11482.8	0.180439	0.607607	-0.0481548	6.70701
2021-Feb-04 23:27:57.593	340200	11284.9	-2060.87	928.153	11509	0.159762	0.611677	-0.049994	6.70824
2021-Feb-04 23:37:57.593	340800	11371.5	-1710.9	897.63	11534.5	0.13906	0.615078	-0.0517633	6.70953
2021-Feb-04 23:47:57.593	341400	11446.3	-1359.22	866.067	11559.2	0.118352	0.617817	-0.0534617	6.71086
2021-Feb-04 23:57:57.593	342000	11509.2	-1006.21	833.506	11583.2	0.0976548	0.619899	-0.0550885	6.71224
2021-Feb-05 00:07:57.593	342600	11560.3	-652.226	799.991	11606.3	0.076986	0.621332	-0.056643	6.71366
2021-Feb-05 00:17:57.593	343200	11599.5	-297.653	765.566	11628.6	0.0563623	0.622122	-0.0581246	6.71512
2021-Feb-05 00:27:57.593	343800	11627	57.1509	730.274	11650	0.0357999	0.622276	-0.0595327	6.71662
2021-Feb-05 00:37:57.593	344400	11642.7	411.824	694.16	11670.6	0.0153145	0.621802	-0.0608669	6.71816
2021-Feb-05 00:47:57.593	345000	11646.7	766.009	657.267	11690.3	-0.00507854	0.620707	-0.0621267	6.71972
2021-Feb-05 00:57:57.593	345600	11639.1	1119.36	619.641	11709.2	-0.0253643	0.618998	-0.0633116	6.72131
2021-Feb-05 01:07:57.593	346200	11619.9	1471.52	581.327	11727.1	-0.0455284	0.616682	-0.0644215	6.72292
2021-Feb-05 01:17:57.593	346800	11589.2	1822.15	542.37	11744.1	-0.0655568	0.613768	-0.0654558	6.72455
2021-Feb-05 01:27:57.593	347400	11547	2170.91	502.815	11760.1	-0.0854356	0.610262	-0.0664145	6.72619
2021-Feb-05 01:37:57.593	348000	11493.6	2517.47	462.708	11775.2	-0.105152	0.606173	-0.0672973	6.72785
2021-Feb-05 01:47:57.593	348600	11428.9	2861.5	422.094	11789.3	-0.124692	0.601509	-0.068104	6.72951
2021-Feb-05 01:57:57.593	349200	11353.1	3202.67	381.019	11802.4	-0.144043	0.596276	-0.0688344	6.73118
2021-Feb-05 02:07:57.593	349800	11266.3	3540.66	339.529	11814.5	-0.163193	0.590483	-0.0694885	6.73285
2021-Feb-05 02:17:57.593	350400	11168.7	3875.16	297.67	11825.6	-0.182131	0.584137	-0.0700661	6.73451
2021-Feb-05 02:27:57.593	351000	11060.2	4205.85	255.487	11835.6	-0.200843	0.577246	-0.0705673	6.73617
2021-Feb-05 02:37:57.593	351600	10941.1	4532.43	213.026	11844.7	-0.219318	0.569818	-0.0709919	6.73782
2021-Feb-05 02:47:57.593	352200	10811.5	4854.59	170.334	11852.7	-0.237544	0.561861	-0.07134	6.73945
2021-Feb-05 02:57:57.593	352800	10671.6	5172.03	127.456	11859.6	-0.255511	0.553383	-0.0716117	6.74106
2021-Feb-05 03:07:57.593	353400	10521.5	5484.47	84.4373	11865.4	-0.273207	0.54439	-0.0718068	6.74265
2021-Feb-05 03:17:57.593	354000	10361.3	5791.6	41.325	11870.2	-0.290621	0.534891	-0.0719256	6.74422
2021-Feb-05 03:27:57.593	354600	10191.3	6093.15	-1.83565	11873.9	-0.307743	0.524894	-0.071968	6.74576
2021-Feb-05 03:37:57.593	355200	10011.6	6388.83	-44.9989	11876.5	-0.32456	0.514406	-0.0719343	6.74727
2021-Feb-05 03:47:57.593	355800	9822.3	6678.37	-88.1189	11878	-0.341064	0.503436	-0.0718244	6.74874
2021-Feb-05 03:57:57.593	356400	9623.69	6961.49	-131.15	11878.3	-0.357243	0.491989	-0.0716386	6.75018
2021-Feb-05 04:07:57.593	357000	9415.91	7237.93	-174.047	11877.6	-0.373086	0.480076	-0.0713769	6.75158
2021-Feb-05 04:17:57.593	357600	9199.16	7507.42	-216.765	11875.7	-0.388584	0.467702	-0.0710397	6.75293
2021-Feb-05 04:27:57.593	358200	8973.65	7769.71	-259.257	11872.7	-0.403725	0.454877	-0.0706269	6.75424
2021-Feb-05 04:37:57.593	358800	8739.58	8024.53	-301.48	11868.6	-0.4185	0.441607	-0.0701389	6.75551
2021-Feb-05 04:47:57.593	359400	8497.15	8271.64	-343.387	11863.4	-0.432898	0.427901	-0.0695759	6.75673
2021-Feb-05 04:57:57.593	360000	8246.6	8510.79	-384.933	11857	-0.446907	0.413767	-0.068938	6.7579
2021-Feb-05 05:07:57.593	360600	7988.12	8741.74	-426.075	11849.5	-0.460519	0.399212	-0.0682256	6.75902
2021-Feb-05 05:17:57.593	361200	7721.97	8964.26	-466.767	11840.8	-0.473721	0.384245	-0.0674389	6.76009
2021-Feb-05 05:27:57.593	361800	7448.37	9178.1	-506.965	11831	-0.486504	0.368874	-0.0665782	6.7611
2021-Feb-05 05:37:57.593	362400	7167.56	9383.04	-546.624	11820.1	-0.498857	0.353107	-0.0656438	6.76206
2021-Feb-05 05:47:57.593	363000	6879.79	9578.86	-585.701	11808	-0.510769	0.336952	-0.064636	6.76297
2021-Feb-05 05:57:57.593	363600	6585.32	9765.34	-624.152	11794.8	-0.522229	0.320419	-0.0635552	6.76382
2021-Feb-05 06:07:57.593	364200	6284.4	9942.26	-661.932	11780.5	-0.533226	0.303516	-0.0624017	6.76462
2021-Feb-05 06:17:57.593	364800	5977.29	10109.4	-698.998	11765.1	-0.543749	0.286252	-0.061176	6.76536
2021-Feb-05 06:27:57.593	365400	5664.28	10266.6	-735.308	11748.5	-0.553787	0.268637	-0.0598785	6.76605
2021-Feb-05 06:37:57.593	366000	5345.63	10413.6	-770.818	11730.9	-0.563328	0.250679	-0.0585096	6.76668
2021-Feb-05 06:47:57.593	366600	5021.64	10550.3	-805.486	11712.1	-0.57236	0.232388	-0.0570699	6.76726
2021-Feb-05 06:57:57.593	367200	4692.6	10676.4	-839.268	11692.3	-0.580873	0.213775	-0.0555598	6.76779
2021-Feb-05 07:07:57.593	367800	4358.79	10791.8	-872.124	11671.4	-0.588854	0.194849	-0.0539799	6.76827
2021-Feb-05 07:17:57.593	368400	4020.54	10896.2	-904.011	11649.5	-0.596291	0.175622	-0.0523309	6.7687
2021-Feb-05 07:27:57.593	369000	3678.15	10989.6	-934.889	11626.5	-0.603172	0.156105	-0.0506134	6.76908
2021-Feb-05 07:37:57.593	369600	3331.94	11071.8	-964.716	11602.4	-0.609485	0.136308	-0.048828	6.76942
2021-Feb-05 07:47:57.593	370200	2982.24	11142.5	-993.452	11577.4	-0.615218	0.116245	-0.0469757	6.76971
2021-Feb-05 07:57:57.593	370800	2629.39	11201.7	-1021.06	11551.4	-0.620358	0.0959268	-0.0450571	6.76995
2021-Feb-05 08:07:57.593	371400	2273.71	11249.2	-1047.49	11524.4	-0.624891	0.0753674	-0.0430732	6.77016
2021-Feb-05 08:17:57.593	372000	1915.56	11284.8	-1072.72	11496.4	-0.628807	0.05458	-0.0410249	6.77033
2021-Feb-05 08:27:57.593	372600	1555.3	11308.5	-1096.69	11467.5	-0.632091	0.0335788	-0.0389132	6.77046
2021-Feb-05 08:37:57.593	373200	1193.3	11320.1	-1119.38	11437.7	-0.634731	0.0123786	-0.0367393	6.77056
2021-Feb-05 08:47:57.593	373800	829.91	11319.5	-1140.75	11407.1	-0.636713	-0.00900515	-0.0345043	6.77063
2021-Feb-05 08:57:57.593	374400	465.523	11306.6	-1160.76	11375.6	-0.638026	-0.0305561	-0.0322095	6.77067
2021-Feb-05 09:07:57.593	375000	100.522	11281.3	-1179.38	11343.3	-0.638655	-0.0522574	-0.0298563	6.77069
2021-Feb-05 09:17:57.593	375600	-264.698	11243.6	-1196.57	11310.2	-0.638588	-0.0740912	-0.0274462	6.77068
2021-Feb-05 09:27:57.593	376200	-629.736	11193.2	-1212.29	11276.3	-0.637813	-0.0960389	-0.0249807	6.77066
2021-Feb-05 09:37:57.593	376800	-994.184	11130.3	-1226.52	11241.7	-0.636315	-0.118081	-0.0224616	6.77062
2021-Feb-05 09:47:57.593	377400	-1357.62	11054.7	-1239.22	11206.5	-0.634084	-0.140197	-0.0198907	6.77056
2021-Feb-05 09:57:57.593	378000	-1719.63	10966.4	-1250.37	11170.6	-0.631105	-0.162365	-0.01727	6.7705
2021-Feb-05 10:07:57.593	378600	-2079.78	10865.4	-1259.93	11134.1	-0.627369	-0.184563	-0.0146015	6.77043
2021-Feb-05 10:17:57.593	379200	-2437.62	10751.6	-1267.87	11097.1	-0.622861	-0.206767	-0.0118876	6.77036
2021-Feb-05 10:27:57.593	379800	-2792.72	10625	-1274.18	11059.6	-0.617573	-0.228954	-0.00913061	6.77029
2021-Feb-05 10:37:57.593	380400	-3144.62	10485.7	-1278.81	11021.6	-0.611491	-0.251096	-0.00633314	6.77022
2021-Feb-05 10:47:57.593	381000	-3492.86	10333.8	-1281.76	10983.2	-0.604607	-0.273167	-0.00349793	6.77015
2021-Feb-05 10:57:57.593	381600	-3836.99	10169.1	-1283	10944.4	-0.596911	-0.29514	-0.000627893	6.77009
2021-Feb-05 11:07:57.593	382200	-4176.52	9991.88	-1282.5	10905.3	-0.588394	-0.316985	0.00227386	6.77005
2021-Feb-05 11:17:57.593	382800	-4510.99	9802.11	-1280.26	10866	-0.579049	-0.338671	0.00520403	6.77002
2021-Feb-05 11:27:57.593	383400	-4839.91	9599.92	-1276.25	10826.4	-0.568867	-0.360167	0.00815912	6.77
2021-Feb-05 11:37:57.593	384000	-5162.8	9385.41	-1270.46	10786.8	-0.557844	-0.38144	0.0111355	6.77
2021-Feb-05 11:47:57.593	384600	-5479.18	9158.73	-1262.88	10747	-0.545975	-0.402457	0.0141291	6.77003
2021-Feb-05 11:57:57.593	385200	-5788.55	8920.02	-1253.5	10707.3	-0.533256	-0.423181	0.017136	6.77008
2021-Feb-05 12:07:57.593	385800	-6090.43	8669.46	-1242.32	10667.5	-0.519685	-0.443577	0.0201518	6.77015
2021-Feb-05 12:17:57.593	386400	-6384.32	8407.25	-1229.32	10627.9	-0.505264	-0.463607	0.0231719	6.77025
2021-Feb-05 12:27:57.593	387000	-6669.73	8133.6	-1214.51	10588.5	-0.489992	-0.483232	0.0261917	6.77038
2021-Feb-05 12:37:57.593	387600	-6946.17	7848.76	-1197.89	10549.3	-0.473873	-0.502415	0.0292061	6.77055
2021-Feb-05 12:47:57.593	388200	-7213.15	7552.98	-1179.47	10510.4	-0.456913	-0.521113	0.0322099	6.77074
2021-Feb-05 12:57:57.593	388800	-7470.18	7246.56	-1159.25	10471.9	-0.439119	-0.539286	0.0351978	6.77096
2021-Feb-05 13:07:57.593	389400	-7716.78	6929.81	-1137.24	10433.8	-0.420501	-0.556891	0.0381642	6.77122
2021-Feb-05 13:17:57.593	390000	-7952.49	6603.06	-1113.46	10396.3	-0.40107	-0.573888	0.0411033	6.77152
2021-Feb-05 13:27:57.593	390600	-8176.82	6266.67	-1087.93	10359.3	-0.380843	-0.590233	0.0440092	6.77184
2021-Feb-05 13:37:57.593	391200	-8389.33	5921.03	-1060.66	10323	-0.359836	-0.605882	0.0468758	6.77221
2021-Feb-05 13:47:57.593	391800	-8589.56	5566.55	-1031.69	10287.4	-0.338068	-0.620793	0.0496967	6.7726
2021-Feb-05 13:57:57.593	392400	-8777.09	5203.66	-1001.04	10252.7	-0.315564	-0.634923	0.0524656	6.77304
2021-Feb-05 14:07:57.593	393000	-8951.48	4832.83	-968.752	10218.8	-0.292349	-0.648229	0.0551759	6.7735
2021-Feb-05 14:17:57.593	393600	-9112.34	4454.54	-934.854	10185.9	-0.268452	-0.660669	0.0578212	6.774
2021-Feb-05 14:27:57.593	394200	-9259.27	4069.31	-899.391	10153.9	-0.243905	-0.672202	0.0603946	6.77453
2021-Feb-05 14:37:57.593	394800	-9391.91	3677.66	-862.406	10123.1	-0.218743	-0.682787	0.0628896	6.77509
2021-Feb-05 14:47:57.593	395400	-9509.9	3280.15	-823.951	10093.4	-0.193004	-0.692386	0.0652995	6.77569
2021-Feb-05 14:57:57.593	396000	-9612.93	2877.36	-784.077	10064.9	-0.166729	-0.700961	0.0676175	6.77631
2021-Feb-05 15:07:57.593	396600	-9700.69	2469.9	-742.841	10037.7	-0.139963	-0.708477	0.0698372	6.77695
2021-Feb-05 15:17:57.593	397200	-9772.91	2058.39	-700.306	10011.8	-0.112752	-0.7149	0.071952	6.77762
2021-Feb-05 15:27:57.593	397800	-9829.34	1643.45	-656.534	9987.39	-0.0851473	-0.720199	0.0739556	6.77832
2021-Feb-05 15:37:57.593	398400	-9869.77	1225.76	-611.596	9964.38	-0.0572005	-0.724345	0.0758419	6.77903
2021-Feb-05 15:47:57.593	399000	-9894.01	805.989	-565.563	9942.88	-0.028967	-0.727315	0.0776049	6.77976
2021-Feb-05 15:57:57.593	399600	-9901.91	384.818	-518.511	9922.94	-0.000504431	-0.729084	0.079239	6.78051
2021-Feb-05 16:07:57.593	400200	-9893.35	-37.0504	-470.518	9904.6	0.0281276	-0.729635	0.0807389	6.78127
2021-Feb-05 16:17:57.593	400800	-9868.25	-458.907	-421.668	9887.91	0.0568676	-0.728951	0.0820995	6.78203
2021-Feb-05 16:27:57.593	401400	-9826.56	-880.033	-372.044	9872.9	0.0856526	-0.727023	0.0833162	6.78281
2021-Feb-05 16:37:57.593	402000	-9768.28	-1299.71	-321.734	9859.62	0.114418	-0.723842	0.0843849	6.78359
2021-Feb-05 16:47:57.593	402600	-9693.43	-1717.2	-270.829	9848.08	0.143099	-0.719406	0.0853017	6.78437
2021-Feb-05 16:57:57.593	403200	-9602.07	-2131.79	-219.42	9838.32	0.17163	-0.713715	0.0860634	6.78515
2021-Feb-05 17:07:57.593	403800	-9494.32	-2542.75	-167.602	9830.35	0.199944	-0.706774	0.0866672	6.78592
2021-Feb-05 17:17:57.593	404400	-9370.32	-2949.36	-115.47	9824.2	0.227975	-0.698594	0.0871109	6.78669
2021-Feb-05 17:27:57.593	405000	-9230.24	-3350.9	-63.1195	9819.87	0.255658	-0.689189	0.0873928	6.78745
2021-Feb-05 17:37:57.593	405600	-9074.31	-3746.67	-10.6492	9817.37	0.282929	-0.678576	0.0875118	6.78819
2021-Feb-05 17:47:57.593	406200	-8902.78	-4135.98	41.8434	9816.7	0.309723	-0.666778	0.0874674	6.78893
2021-Feb-05 17:57:57.593	406800	-8715.96	-4518.15	94.2603	9817.86	0.335979	-0.653823	0.0872596	6.78964
2021-Feb-05 18:07:57.593	407400	-8514.15	-4892.51	146.504	9820.84	0.361637	-0.63974	0.086889	6.79033
2021-Feb-05 18:17:57.593	408000	-8297.74	-5258.43	198.476	9825.63	0.38664	-0.624565	0.0863568	6.791
2021-Feb-05 18:27:57.593	408600	-8067.12	-5615.28	250.081	9832.21	0.410931	-0.608335	0.0856647	6.79165
2021-Feb-05 18:37:57.593	409200	-7822.71	-5962.47	301.223	9840.56	0.434459	-0.591092	0.0848151	6.79227
2021-Feb-05 18:47:57.593	409800	-7564.97	-6299.42	351.809	9850.65	0.457175	-0.572879	0.0838108	6.79287
2021-Feb-05 18:57:57.593	410400	-7294.39	-6625.59	401.747	9862.45	0.479032	-0.553745	0.0826551	6.79343
2021-Feb-05 19:07:57.593	411000	-7011.47	-6940.45	450.947	9875.93	0.499988	-0.533739	0.0813517	6.79397
2021-Feb-05 19:17:57.593	411600	-6716.75	-7243.52	499.321	9891.04	0.520004	-0.512912	0.079905	6.79447
2021-Feb-05 19:27:57.593	412200	-6410.79	-7534.35	546.786	9907.75	0.539045	-0.491319	0.0783196	6.79494
2021-Feb-05 19:37:57.593	412800	-6094.16	-7812.5	593.26	9926.01	0.557079	-0.469014	0.0766006	6.79538
2021-Feb-05 19:47:57.593	413400	-5767.45	-8077.57	638.663	9945.78	0.574079	-0.446053	0.0747533	6.79579
2021-Feb-05 19:57:57.593	414000	-5431.26	-8329.22	682.921	9967	0.590021	-0.422494	0.0727834	6.79616
2021-Feb-05 20:07:57.593	414600	-5086.23	-8567.12	725.962	9989.61	0.604886	-0.398395	0.0706969	6.7965
2021-Feb-05 20:17:57.593	415200	-4732.98	-8790.96	767.718	10013.6	0.618658	-0.373812	0.0684999	6.79681
2021-Feb-05 20:27:57.593	415800	-4372.13	-9000.5	808.124	10038.8	0.631324	-0.348804	0.0661988	6.79708
2021-Feb-05 20:37:57.593	416400	-4004.35	-9195.49	847.12	10065.3	0.642876	-0.323429	0.0638	6.79733
2021-Feb-05 20:47:57.593	417000	-3630.27	-9375.76	884.649	10092.9	0.653309	-0.297742	0.0613102	6.79754
2021-Feb-05 20:57:57.593	417600	-3250.54	-9541.14	920.659	10121.6	0.66262	-0.2718	0.0587361	6.79772
2021-Feb-05 21:07:57.593	418200	-2865.82	-9691.5	955.101	10151.4	0.670813	-0.245658	0.0560844	6.79788
2021-Feb-05 21:17:57.593	418800	-2476.74	-9826.75	987.931	10182.1	0.67789	-0.219369	0.0533617	6.79801
2021-Feb-05 21:27:57.593	419400	-2083.95	-9946.82	1019.11	10213.7	0.68386	-0.192985	0.0505748	6.79811
2021-Feb-05 21:37:57.593	420000	-1688.09	-10051.7	1048.59	10246.2	0.688733	-0.166557	0.0477304	6.79819
2021-Feb-05 21:47:57.593	420600	-1289.78	-10141.3	1076.36	10279.5	0.692522	-0.140134	0.044835	6.79825
2021-Feb-05 21:57:57.593	421200	-889.659	-10215.7	1102.37	10313.5	0.69524	-0.113763	0.0418951	6.79829
2021-Feb-05 22:07:57.593	421800	-488.327	-10275	1126.61	10348.1	0.696906	-0.0874889	0.0389169	6.79832
2021-Feb-05 22:17:57.593	422400	-86.3896	-10319.2	1149.06	10383.3	0.697538	-0.0613547	0.0359069	6.79833
2021-Feb-05 22:27:57.593	423000	315.563	-10348.4	1169.68	10419.1	0.697156	-0.0354018	0.0328709	6.79832
2021-Feb-05 22:37:57.593	423600	716.954	-10362.7	1188.49	10455.3	0.695783	-0.00966905	0.0298148	6.79831
2021-Feb-05 22:47:57.593	424200	1117.22	-10362.3	1205.45	10491.9	0.693442	0.0158064	0.0267444	6.79829
2021-Feb-05 22:57:57.593	424800	1515.8	-10347.4	1220.57	10528.8	0.690158	0.0409896	0.0236652	6.79826
2021-Feb-05 23:07:57.593	425400	1912.18	-10318	1233.84	10566	0.685955	0.0658476	0.0205825	6.79823
2021-Feb-05 23:17:57.593	426000	2305.82	-10274.5	1245.26	10603.5	0.680862	0.0903497	0.0175013	6.79819
2021-Feb-05 23:27:57.593	426600	2696.23	-10217.1	1254.83	10641.1	0.674903	0.114467	0.0144267	6.79816
2021-Feb-05 23:37:57.593	427200	3082.91	-10145.9	1262.57	10678.8	0.668108	0.138172	0.0113633	6.79814
2021-Feb-05 23:47:57.593	427800	3465.4	-10061.2	1268.47	10716.6	0.660504	0.161441	0.00831554	6.79812
2021-Feb-05 23:57:57.593	428400	3843.23	-9963.3	1272.54	10754.4	0.652119	0.184249	0.00528777	6.7981
2021-Feb-06 00:07:57.593	429000	4215.98	-9852.47	1274.81	10792.2	0.642982	0.206577	0.00228403	6.7981
2021-Feb-06 00:17:57.593	429600	4583.2	-9728.97	1275.29	10829.8	0.633121	0.228403	-0.000691807	6.79811
2021-Feb-06 00:27:57.593	430200	4944.51	-9593.12	1273.98	10867.3	0.622565	0.24971	-0.00363608	6.79814
2021-Feb-06 00:37:57.593	430800	5299.51	-9445.22	1270.93	10904.7	0.611342	0.270482	-0.00654532	6.79818
2021-Feb-06 00:47:57.593	431400	5647.83	-9285.58	1266.14	10941.8	0.59948	0.290704	-0.00941625	6.79824
2021-Feb-06 00:57:57.593	432000	5989.11	-9114.52	1259.63	10978.6	0.587008	0.310361	-0.0122458	6.79831
2021-Feb-06 01:07:57.593	432600	6323.02	-8932.39	1251.45	11015.2	0.573953	0.329443	-0.015031	6.79841
2021-Feb-06 01:17:57.593	433200	6649.22	-8739.5	1241.61	11051.4	0.560342	0.347938	-0.0177692	6.79854
2021-Feb-06 01:27:57.593	433800	6967.41	-8536.21	1230.14	11087.2	0.546204	0.365837	-0.0204579	6.79868
2021-Feb-06 01:37:57.593	434400	7277.3	-8322.87	1217.07	11122.5	0.531563	0.38313	-0.0230945	6.79885
2021-Feb-06 01:47:57.593	435000	7578.62	-8099.82	1202.44	11157.4	0.516446	0.399812	-0.0256769	6.79905
2021-Feb-06 01:57:57.593	435600	7871.08	-7867.42	1186.27	11191.8	0.500879	0.415875	-0.0282031	6.79927
2021-Feb-06 02:07:57.593	436200	8154.46	-7626.03	1168.61	11225.7	0.484887	0.431313	-0.0306709	6.79952
2021-Feb-06 02:17:57.593	436800	8428.51	-7376.01	1149.48	11259.1	0.468495	0.446124	-0.0330787	6.7998
2021-Feb-06 02:27:57.593	437400	8693.02	-7117.72	1128.93	11291.8	0.451727	0.460302	-0.0354247	6.8001
2021-Feb-06 02:37:57.593	438000	8947.78	-6851.54	1106.99	11323.9	0.434606	0.473844	-0.0377075	6.80044
2021-Feb-06 02:47:57.593	438600	9192.6	-6577.81	1083.7	11355.4	0.417155	0.48675	-0.0399255	6.8008
2021-Feb-06 02:57:57.593	439200	9427.3	-6296.92	1059.1	11386.3	0.399398	0.499016	-0.0420774	6.80119
2021-Feb-06 03:07:57.593	439800	9651.71	-6009.23	1033.23	11416.4	0.381355	0.510642	-0.044162	6.8016
2021-Feb-06 03:17:57.593	440400	9865.68	-5715.1	1006.13	11445.8	0.363048	0.521628	-0.0461783	6.80205
2021-Feb-06 03:27:57.593	441000	10069.1	-5414.91	977.84	11474.5	0.344498	0.531973	-0.048125	6.80252
2021-Feb-06 03:37:57.593	441600	10261.7	-5109.02	948.404	11502.4	0.325726	0.541679	-0.0500015	6.80301
2021-Feb-06 03:47:57.593	442200	10443.6	-4797.79	917.864	11529.5	0.306752	0.550746	-0.0518067	6.80353
2021-Feb-06 03:57:57.593	442800	10614.5	-4481.6	886.262	11555.8	0.287594	0.559176	-0.0535399	6.80408
2021-Feb-06 04:07:57.593	443400	10774.4	-4160.8	853.642	11581.4	0.268271	0.56697	-0.0552004	6.80465
2021-Feb-06 04:17:57.593	444000	10923.1	-3835.77	820.049	11606	0.248803	0.574131	-0.0567875	6.80524
2021-Feb-06 04:27:57.593	444600	11060.6	-3506.85	785.525	11629.8	0.229207	0.580661	-0.0583008	6.80585
2021-Feb-06 04:37:57.593	445200	11186.9	-3174.42	750.117	11652.8	0.2095	0.586563	-0.0597397	6.80648
2021-Feb-06 04:47:57.593	445800	11301.9	-2838.83	713.867	11674.8	0.189699	0.591839	-0.0611037	6.80713
2021-Feb-06 04:57:57.593	446400	11405.5	-2500.43	676.822	11695.9	0.169822	0.596494	-0.0623925	6.8078
2021-Feb-06 05:07:57.593	447000	11497.7	-2159.58	639.027	11716.2	0.149884	0.600529	-0.0636057	6.80848
2021-Feb-06 05:17:57.593	447600	11578.4	-1816.64	600.527	11735.5	0.129901	0.60395	-0.064743	6.80918
2021-Feb-06 05:27:57.593	448200	11647.7	-1471.94	561.367	11753.8	0.109888	0.606758	-0.0658042	6.80989
2021-Feb-06 05:37:57.593	448800	11705.6	-1125.84	521.594	11771.2	0.0898618	0.60896	-0.066789	6.81061
2021-Feb-06 05:47:57.593	449400	11752	-778.691	481.253	11787.6	0.069836	0.610557	-0.0676974	6.81134
2021-Feb-06 05:57:57.593	450000	11786.9	-430.825	440.39	11803	0.0498253	0.611555	-0.0685291	6.81208
2021-Feb-06 06:07:57.593	450600	11810.4	-82.585	399.052	11817.4	0.0298439	0.611957	-0.0692841	6.81282
2021-Feb-06 06:17:57.593	451200	11822.5	265.69	357.284	11830.9	0.00990572	0.611768	-0.0699622	6.81356
