Date	Time	X	Y	Z	r_KA	Vx	Vy	Vz	V_KA	???? ??????? ??.
2021-Feb-17 04:17:57.593	1.3944e+06	-393740	8035.51	57831.9	11306.8	0.507105	-0.577981	0.146238	0.644407	4.59508
2021-Feb-17 04:27:57.593	1.395e+06	-392723	24942.8	57919.2	11275.5	0.472554	-0.579114	0.144645	0.646327	4.67902
2021-Feb-17 04:37:57.593	1.3956e+06	-390985	41789.6	58005.5	11243.5	0.438171	-0.578542	0.143343	0.648291	4.75653
2021-Feb-17 04:47:57.593	1.3962e+06	-388531	58545.2	58091.2	11211	0.404028	-0.576278	0.142338	0.650297	4.82746
2021-Feb-17 04:57:57.593	1.3968e+06	-385365	75179.4	58176.4	11177.9	0.370199	-0.572337	0.141636	0.652343	4.89165
2021-Feb-17 05:07:57.593	1.3974e+06	-381493	91662	58261.3	11144.2	0.336754	-0.566738	0.141244	0.654427	4.94897
2021-Feb-17 05:17:57.593	1.398e+06	-376921	107963	58346	11110.1	0.303763	-0.559502	0.141167	0.656545	4.99929
2021-Feb-17 05:27:57.593	1.3986e+06	-371658	124053	58430.7	11075.6	0.271295	-0.550655	0.14141	0.658696	5.04247
2021-Feb-17 05:37:57.593	1.3992e+06	-365714	139904	58515.7	11040.7	0.239416	-0.540225	0.14198	0.660877	5.07842
2021-Feb-17 05:47:57.593	1.3998e+06	-359099	155485	58601.2	11005.4	0.208192	-0.528244	0.142882	0.663084	5.10703
2021-Feb-17 05:57:57.593	1.4004e+06	-351825	170769	58687.2	10969.9	0.177686	-0.514747	0.14412	0.665314	5.12821
2021-Feb-17 06:07:57.593	1.401e+06	-343906	185729	58774.2	10934.1	0.147959	-0.499771	0.145699	0.667566	5.14187
2021-Feb-17 06:17:57.593	1.4016e+06	-335356	200336	58862.2	10898.1	0.11907	-0.483357	0.147624	0.669834	5.14795
2021-Feb-17 06:27:57.593	1.4022e+06	-326190	214566	58951.4	10862	0.0910758	-0.465547	0.149899	0.672117	5.1464
2021-Feb-17 06:37:57.593	1.4028e+06	-316425	228391	59042.1	10825.8	0.0640297	-0.446388	0.152526	0.67441	5.13716
2021-Feb-17 06:47:57.593	1.4034e+06	-306079	241786	59134.5	10789.5	0.0379835	-0.425926	0.15551	0.676711	5.12021
2021-Feb-17 06:57:57.593	1.404e+06	-295171	254728	59228.8	10753.3	0.012986	-0.404214	0.158852	0.679015	5.09553
2021-Feb-17 07:07:57.593	1.4046e+06	-283720	267193	59325.2	10717.2	-0.0109169	-0.381302	0.162554	0.681319	5.0631
2021-Feb-17 07:17:57.593	1.4052e+06	-271746	279158	59423.9	10681.2	-0.0336823	-0.357246	0.166619	0.683618	5.02295
2021-Feb-17 07:27:57.593	1.4058e+06	-259273	290601	59525.2	10645.4	-0.0552699	-0.332102	0.171046	0.685911	4.97509
2021-Feb-17 07:37:57.593	1.4064e+06	-246322	301502	59629.3	10609.8	-0.0756428	-0.305927	0.175835	0.688191	4.91955
2021-Feb-17 07:47:57.593	1.407e+06	-232916	311841	59736.3	10574.6	-0.0947671	-0.278782	0.180986	0.690456	4.85638
2021-Feb-17 07:57:57.593	1.4076e+06	-219081	321599	59846.5	10539.7	-0.112612	-0.250726	0.186497	0.692701	4.78565
2021-Feb-17 08:07:57.593	1.4082e+06	-204842	330758	59960.1	10505.2	-0.12915	-0.221823	0.192365	0.694923	4.70745
2021-Feb-17 08:17:57.593	1.4088e+06	-190223	339301	60077.4	10471.3	-0.144356	-0.192134	0.198587	0.697117	4.62185
2021-Feb-17 08:27:57.593	1.4094e+06	-175252	347213	60198.5	10437.8	-0.158209	-0.161724	0.205159	0.699279	4.52898
2021-Feb-17 08:37:57.593	1.41e+06	-159956	354480	60323.7	10405	-0.170691	-0.130656	0.212075	0.701405	4.42895
2021-Feb-17 08:47:57.593	1.4106e+06	-144363	361087	60453.1	10372.9	-0.181787	-0.0989969	0.219329	0.703491	4.32191
2021-Feb-17 08:57:57.593	1.4112e+06	-128500	367024	60586.9	10341.4	-0.191485	-0.0668102	0.226913	0.705532	4.208
2021-Feb-17 09:07:57.593	1.4118e+06	-112398	372279	60725.4	10310.8	-0.199775	-0.0341616	0.234819	0.707525	4.08741
