Date	Time	V_inf	B_ksi	B_etta
2021-Feb-23 04:17:57.593	1.9128e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 04:27:57.593	1.9134e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 04:37:57.593	1.914e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 04:47:57.593	1.9146e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 04:57:57.593	1.9152e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 05:07:57.593	1.9158e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 05:17:57.593	1.9164e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 05:27:57.593	1.917e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 05:37:57.593	1.9176e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 05:47:57.593	1.9182e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 05:57:57.593	1.9188e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 06:07:57.593	1.9194e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 06:17:57.593	1.92e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 06:27:57.593	1.9206e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 06:37:57.593	1.9212e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 06:47:57.593	1.9218e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 06:57:57.593	1.9224e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 07:07:57.593	1.923e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 07:17:57.593	1.9236e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 07:27:57.593	1.9242e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 07:37:57.593	1.9248e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 07:47:57.593	1.9254e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 07:57:57.593	1.926e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 08:07:57.593	1.9266e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 08:17:57.593	1.9272e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 08:27:57.593	1.9278e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 08:37:57.593	1.9284e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 08:47:57.593	1.929e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 08:57:57.593	1.9296e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 09:07:57.593	1.9302e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 09:17:57.593	1.9308e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 09:27:57.593	1.9314e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 09:37:57.593	1.932e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 09:47:57.593	1.9326e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 09:57:57.593	1.9332e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 10:07:57.593	1.9338e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 10:17:57.593	1.9344e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 10:27:57.593	1.935e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 10:37:57.593	1.9356e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 10:47:57.593	1.9362e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 10:57:57.593	1.9368e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 11:07:57.593	1.9374e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 11:17:57.593	1.938e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 11:27:57.593	1.9386e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 11:37:57.593	1.9392e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 11:47:57.593	1.9398e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 11:57:57.593	1.9404e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 12:07:57.593	1.941e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 12:17:57.593	1.9416e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 12:27:57.593	1.9422e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 12:37:57.593	1.9428e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 12:47:57.593	1.9434e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 12:57:57.593	1.944e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 13:07:57.593	1.9446e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 13:17:57.593	1.9452e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 13:27:57.593	1.9458e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 13:37:57.593	1.9464e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 13:47:57.593	1.947e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 13:57:57.593	1.9476e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 14:07:57.593	1.9482e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 14:17:57.593	1.9488e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 14:27:57.593	1.9494e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 14:37:57.593	1.95e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 14:47:57.593	1.9506e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 14:57:57.593	1.9512e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 15:07:57.593	1.9518e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 15:17:57.593	1.9524e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 15:27:57.593	1.953e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 15:37:57.593	1.9536e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 15:47:57.593	1.9542e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 15:57:57.593	1.9548e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 16:07:57.593	1.9554e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 16:17:57.593	1.956e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 16:27:57.593	1.9566e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 16:37:57.593	1.9572e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 16:47:57.593	1.9578e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 16:57:57.593	1.9584e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 17:07:57.593	1.959e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 17:17:57.593	1.9596e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 17:27:57.593	1.9602e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 17:37:57.593	1.9608e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 17:47:57.593	1.9614e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 17:57:57.593	1.962e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 18:07:57.593	1.9626e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 18:17:57.593	1.9632e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 18:27:57.593	1.9638e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 18:37:57.593	1.9644e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 18:47:57.593	1.965e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 18:57:57.593	1.9656e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 19:07:57.593	1.9662e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 19:17:57.593	1.9668e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 19:27:57.593	1.9674e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 19:37:57.593	1.968e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 19:47:57.593	1.9686e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 19:57:57.593	1.9692e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 20:07:57.593	1.9698e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 20:17:57.593	1.9704e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 20:27:57.593	1.971e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 20:37:57.593	1.9716e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 20:47:57.593	1.9722e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 20:57:57.593	1.9728e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 21:07:57.593	1.9734e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 21:17:57.593	1.974e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 21:27:57.593	1.9746e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 21:37:57.593	1.9752e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 21:47:57.593	1.9758e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 21:57:57.593	1.9764e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 22:07:57.593	1.977e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 22:17:57.593	1.9776e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 22:27:57.593	1.9782e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 22:37:57.593	1.9788e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 22:47:57.593	1.9794e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 22:57:57.593	1.98e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 23:07:57.593	1.9806e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 23:17:57.593	1.9812e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 23:27:57.593	1.9818e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 23:37:57.593	1.9824e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 23:47:57.593	1.983e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-23 23:57:57.593	1.9836e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 00:07:57.593	1.9842e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 00:17:57.593	1.9848e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 00:27:57.593	1.9854e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 00:37:57.593	1.986e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 00:47:57.593	1.9866e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 00:57:57.593	1.9872e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 01:07:57.593	1.9878e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 01:17:57.593	1.9884e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 01:27:57.593	1.989e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 01:37:57.593	1.9896e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 01:47:57.593	1.9902e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 01:57:57.593	1.9908e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 02:07:57.593	1.9914e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 02:17:57.593	1.992e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 02:27:57.593	1.9926e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 02:37:57.593	1.9932e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 02:47:57.593	1.9938e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 02:57:57.593	1.9944e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 03:07:57.593	1.995e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 03:17:57.593	1.9956e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 03:27:57.593	1.9962e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 03:37:57.593	1.9968e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 03:47:57.593	1.9974e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 03:57:57.593	1.998e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 04:07:57.593	1.9986e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 04:17:57.593	1.9992e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 04:27:57.593	1.9998e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 04:37:57.593	2.0004e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 04:47:57.593	2.001e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 04:57:57.593	2.0016e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 05:07:57.593	2.0022e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 05:17:57.593	2.0028e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 05:27:57.593	2.0034e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 05:37:57.593	2.004e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 05:47:57.593	2.0046e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 05:57:57.593	2.0052e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 06:07:57.593	2.0058e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 06:17:57.593	2.0064e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 06:27:57.593	2.007e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 06:37:57.593	2.0076e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 06:47:57.593	2.0082e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 06:57:57.593	2.0088e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 07:07:57.593	2.0094e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 07:17:57.593	2.01e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 07:27:57.593	2.0106e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 07:37:57.593	2.0112e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 07:47:57.593	2.0118e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 07:57:57.593	2.0124e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 08:07:57.593	2.013e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 08:17:57.593	2.0136e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 08:27:57.593	2.0142e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 08:37:57.593	2.0148e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 08:47:57.593	2.0154e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 08:57:57.593	2.016e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 09:07:57.593	2.0166e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 09:17:57.593	2.0172e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 09:27:57.593	2.0178e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 09:37:57.593	2.0184e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 09:47:57.593	2.019e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 09:57:57.593	2.0196e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 10:07:57.593	2.0202e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 10:17:57.593	2.0208e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 10:27:57.593	2.0214e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 10:37:57.593	2.022e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 10:47:57.593	2.0226e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 10:57:57.593	2.0232e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 11:07:57.593	2.0238e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 11:17:57.593	2.0244e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 11:27:57.593	2.025e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 11:37:57.593	2.0256e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 11:47:57.593	2.0262e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 11:57:57.593	2.0268e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 12:07:57.593	2.0274e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 12:17:57.593	2.028e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 12:27:57.593	2.0286e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 12:37:57.593	2.0292e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 12:47:57.593	2.0298e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 12:57:57.593	2.0304e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 13:07:57.593	2.031e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 13:17:57.593	2.0316e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 13:27:57.593	2.0322e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 13:37:57.593	2.0328e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 13:47:57.593	2.0334e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 13:57:57.593	2.034e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 14:07:57.593	2.0346e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 14:17:57.593	2.0352e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 14:27:57.593	2.0358e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 14:37:57.593	2.0364e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 14:47:57.593	2.037e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 14:57:57.593	2.0376e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 15:07:57.593	2.0382e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 15:17:57.593	2.0388e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 15:27:57.593	2.0394e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 15:37:57.593	2.04e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 15:47:57.593	2.0406e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 15:57:57.593	2.0412e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 16:07:57.593	2.0418e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 16:17:57.593	2.0424e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 16:27:57.593	2.043e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 16:37:57.593	2.0436e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 16:47:57.593	2.0442e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 16:57:57.593	2.0448e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 17:07:57.593	2.0454e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 17:17:57.593	2.046e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 17:27:57.593	2.0466e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 17:37:57.593	2.0472e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 17:47:57.593	2.0478e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 17:57:57.593	2.0484e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 18:07:57.593	2.049e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 18:17:57.593	2.0496e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 18:27:57.593	2.0502e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 18:37:57.593	2.0508e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 18:47:57.593	2.0514e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 18:57:57.593	2.052e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 19:07:57.593	2.0526e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 19:17:57.593	2.0532e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 19:27:57.593	2.0538e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 19:37:57.593	2.0544e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 19:47:57.593	2.055e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 19:57:57.593	2.0556e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 20:07:57.593	2.0562e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 20:17:57.593	2.0568e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 20:27:57.593	2.0574e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 20:37:57.593	2.058e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 20:47:57.593	2.0586e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 20:57:57.593	2.0592e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 21:07:57.593	2.0598e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 21:17:57.593	2.0604e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 21:27:57.593	2.061e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 21:37:57.593	2.0616e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 21:47:57.593	2.0622e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 21:57:57.593	2.0628e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 22:07:57.593	2.0634e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 22:17:57.593	2.064e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 22:27:57.593	2.0646e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 22:37:57.593	2.0652e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 22:47:57.593	2.0658e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 22:57:57.593	2.0664e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 23:07:57.593	2.067e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 23:17:57.593	2.0676e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 23:27:57.593	2.0682e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 23:37:57.593	2.0688e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 23:47:57.593	2.0694e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-24 23:57:57.593	2.07e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 00:07:57.593	2.0706e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 00:17:57.593	2.0712e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 00:27:57.593	2.0718e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 00:37:57.593	2.0724e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 00:47:57.593	2.073e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 00:57:57.593	2.0736e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 01:07:57.593	2.0742e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 01:17:57.593	2.0748e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 01:27:57.593	2.0754e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 01:37:57.593	2.076e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 01:47:57.593	2.0766e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 01:57:57.593	2.0772e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 02:07:57.593	2.0778e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 02:17:57.593	2.0784e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 02:27:57.593	2.079e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 02:37:57.593	2.0796e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 02:47:57.593	2.0802e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 02:57:57.593	2.0808e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 03:07:57.593	2.0814e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 03:17:57.593	2.082e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 03:27:57.593	2.0826e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 03:37:57.593	2.0832e+06	-nan(ind)	-nan(ind)	-nan(ind)
2021-Feb-25 03:47:57.593	2.0838e+06	-nan(ind)	-nan(ind)	-nan(ind)
