Date	Time	X	Y	Z	R	Vx	Vy	Vz	inc
2021-Feb-15 06:07:57.593	1.2282e+06	4672.37	-8836.02	727.812	10021.8	0.6449	0.326248	0.0626571	6.40317
2021-Feb-15 06:17:57.593	1.2288e+06	5055.12	-8632.57	764.759	10033	0.630724	0.351775	0.0604724	6.40272
2021-Feb-15 06:27:57.593	1.2294e+06	5429.04	-8414.02	800.366	10045.4	0.6155	0.3766	0.0581892	6.40224
2021-Feb-15 06:37:57.593	1.23e+06	5793.53	-8180.79	834.574	10059.2	0.599269	0.400672	0.0558133	6.40174
2021-Feb-15 06:47:57.593	1.2306e+06	6147.98	-7933.36	867.33	10074.1	0.582074	0.423949	0.0533504	6.40121
2021-Feb-15 06:57:57.593	1.2312e+06	6491.85	-7672.21	898.583	10090.3	0.563959	0.446389	0.0508063	6.40066
2021-Feb-15 07:07:57.593	1.2318e+06	6824.57	-7397.86	928.287	10107.7	0.54497	0.467952	0.0481873	6.40011
2021-Feb-15 07:17:57.593	1.2324e+06	7145.66	-7110.84	956.399	10126.2	0.525156	0.488602	0.0454996	6.39955
2021-Feb-15 07:27:57.593	1.233e+06	7454.62	-6811.71	982.878	10145.8	0.504566	0.508309	0.0427492	6.399
2021-Feb-15 07:37:57.593	1.2336e+06	7751	-6501.05	1007.69	10166.5	0.483251	0.527042	0.0399427	6.39846
2021-Feb-15 07:47:57.593	1.2342e+06	8034.39	-6179.45	1030.8	10188.2	0.461263	0.544775	0.0370863	6.39793
2021-Feb-15 07:57:57.593	1.2348e+06	8304.4	-5847.51	1052.19	10211	0.438654	0.561487	0.0341863	6.39743
2021-Feb-15 08:07:57.593	1.2354e+06	8560.67	-5505.86	1071.82	10234.7	0.415476	0.577157	0.0312491	6.39695
2021-Feb-15 08:17:57.593	1.236e+06	8802.88	-5155.12	1089.68	10259.3	0.391784	0.591769	0.0282808	6.39651
2021-Feb-15 08:27:57.593	1.2366e+06	9030.73	-4795.94	1105.75	10284.8	0.367628	0.605311	0.0252878	6.39611
2021-Feb-15 08:37:57.593	1.2372e+06	9243.96	-4428.95	1120.02	10311.2	0.343064	0.617772	0.022276	6.39575
2021-Feb-15 08:47:57.593	1.2378e+06	9442.34	-4054.81	1132.48	10338.4	0.318142	0.629145	0.0192514	6.39543
2021-Feb-15 08:57:57.593	1.2384e+06	9625.68	-3674.18	1143.12	10366.3	0.292915	0.639427	0.0162198	6.39517
2021-Feb-15 09:07:57.593	1.239e+06	9793.79	-3287.71	1151.94	10394.9	0.267433	0.648615	0.013187	6.39497
2021-Feb-15 09:17:57.593	1.2396e+06	9946.56	-2896.04	1158.94	10424.2	0.241747	0.656712	0.0101584	6.39483
2021-Feb-15 09:27:57.593	1.2402e+06	10083.9	-2499.85	1164.13	10454.1	0.215907	0.663721	0.00713933	6.39476
2021-Feb-15 09:37:57.593	1.2408e+06	10205.6	-2099.78	1167.51	10484.6	0.189959	0.669648	0.00413499	6.39475
2021-Feb-15 09:47:57.593	1.2414e+06	10311.8	-1696.47	1169.09	10515.6	0.163951	0.674502	0.00115033	6.39481
2021-Feb-15 09:57:57.593	1.242e+06	10402.4	-1290.58	1168.89	10547.1	0.137928	0.678292	-0.00180989	6.39494
2021-Feb-15 10:07:57.593	1.2426e+06	10477.3	-882.718	1166.92	10579	0.111934	0.681033	-0.00474113	6.39515
2021-Feb-15 10:17:57.593	1.2432e+06	10536.7	-473.527	1163.21	10611.3	0.0860117	0.682737	-0.00763906	6.39544
2021-Feb-15 10:27:57.593	1.2438e+06	10580.6	-63.6215	1157.76	10643.9	0.060201	0.683421	-0.0104995	6.3958
2021-Feb-15 10:37:57.593	1.2444e+06	10609	346.393	1150.61	10676.8	0.0345416	0.683103	-0.0133187	6.39624
2021-Feb-15 10:47:57.593	1.245e+06	10622.1	755.921	1141.78	10710	0.00907093	0.681801	-0.0160928	6.39675
2021-Feb-15 10:57:57.593	1.2456e+06	10619.9	1164.38	1131.3	10743.3	-0.0161752	0.679535	-0.0188183	6.39735
2021-Feb-15 11:07:57.593	1.2462e+06	10602.7	1571.19	1119.2	10776.8	-0.0411625	0.676326	-0.0214921	6.39802
2021-Feb-15 11:17:57.593	1.2468e+06	10570.6	1975.8	1105.51	10810.3	-0.0658587	0.672197	-0.024111	6.39876
2021-Feb-15 11:27:57.593	1.2474e+06	10523.7	2377.66	1090.27	10843.9	-0.0902328	0.667171	-0.0266723	6.39958
2021-Feb-15 11:37:57.593	1.248e+06	10462.4	2776.25	1073.51	10877.5	-0.114256	0.661271	-0.0291732	6.40048
2021-Feb-15 11:47:57.593	1.2486e+06	10386.7	3171.03	1055.27	10911.1	-0.1379	0.654522	-0.0316113	6.40144
2021-Feb-15 11:57:57.593	1.2492e+06	10297	3561.52	1035.58	10944.6	-0.16114	0.646949	-0.0339844	6.40248
2021-Feb-15 12:07:57.593	1.2498e+06	10193.4	3947.23	1014.49	10977.9	-0.183951	0.638577	-0.0362903	6.40358
2021-Feb-15 12:17:57.593	1.2504e+06	10076.3	4327.67	992.033	11011.1	-0.20631	0.629432	-0.0385273	6.40474
2021-Feb-15 12:27:57.593	1.251e+06	9945.92	4702.41	968.258	11044.1	-0.228197	0.619539	-0.0406934	6.40596
2021-Feb-15 12:37:57.593	1.2516e+06	9802.56	5070.99	943.205	11076.8	-0.249591	0.608924	-0.0427873	6.40724
2021-Feb-15 12:47:57.593	1.2522e+06	9646.51	5432.99	916.917	11109.2	-0.270474	0.597615	-0.0448074	6.40858
2021-Feb-15 12:57:57.593	1.2528e+06	9478.09	5788.01	889.439	11141.2	-0.290829	0.585636	-0.0467525	6.40996
2021-Feb-15 13:07:57.593	1.2534e+06	9297.62	6135.64	860.817	11172.9	-0.31064	0.573014	-0.0486215	6.41138
2021-Feb-15 13:17:57.593	1.254e+06	9105.43	6475.51	831.096	11204.1	-0.329892	0.559775	-0.0504135	6.41285
2021-Feb-15 13:27:57.593	1.2546e+06	8901.86	6807.26	800.324	11234.9	-0.348573	0.545944	-0.0521275	6.41435
2021-Feb-15 13:37:57.593	1.2552e+06	8687.25	7130.55	768.546	11265.2	-0.36667	0.531548	-0.0537629	6.41589
2021-Feb-15 13:47:57.593	1.2558e+06	8461.96	7445.03	735.811	11294.9	-0.384172	0.516612	-0.0553189	6.41745
2021-Feb-15 13:57:57.593	1.2564e+06	8226.36	7750.39	702.166	11324.1	-0.401069	0.50116	-0.0567952	6.41903
2021-Feb-15 14:07:57.593	1.257e+06	7980.79	8046.33	667.659	11352.6	-0.417351	0.485218	-0.0581913	6.42064
2021-Feb-15 14:17:57.593	1.2576e+06	7725.65	8332.57	632.339	11380.6	-0.433011	0.468811	-0.0595068	6.42225
2021-Feb-15 14:27:57.593	1.2582e+06	7461.3	8608.83	596.253	11407.8	-0.448041	0.451961	-0.0607416	6.42387
2021-Feb-15 14:37:57.593	1.2588e+06	7188.12	8874.85	559.451	11434.4	-0.462435	0.434693	-0.0618954	6.4255
2021-Feb-15 14:47:57.593	1.2594e+06	6906.49	9130.39	521.981	11460.2	-0.476187	0.417031	-0.0629683	6.42712
2021-Feb-15 14:57:57.593	1.26e+06	6616.81	9375.22	483.891	11485.3	-0.489291	0.398998	-0.0639601	6.42874
2021-Feb-15 15:07:57.593	1.2606e+06	6319.46	9609.12	445.23	11509.5	-0.501744	0.380615	-0.064871	6.43034
2021-Feb-15 15:17:57.593	1.2612e+06	6014.84	9831.9	406.047	11533	-0.513541	0.361906	-0.0657011	6.43193
2021-Feb-15 15:27:57.593	1.2618e+06	5703.33	10043.4	366.39	11555.6	-0.524679	0.342892	-0.0664505	6.4335
2021-Feb-15 15:37:57.593	1.2624e+06	5385.34	10243.3	326.308	11577.3	-0.535156	0.323595	-0.0671194	6.43505
2021-Feb-15 15:47:57.593	1.263e+06	5061.27	10431.6	285.848	11598.1	-0.54497	0.304036	-0.0677082	6.43656
2021-Feb-15 15:57:57.593	1.2636e+06	4731.5	10608.1	245.059	11618.1	-0.554117	0.284234	-0.068217	6.43804
2021-Feb-15 16:07:57.593	1.2642e+06	4396.45	10772.7	203.989	11637	-0.562598	0.264212	-0.0686464	6.43949
2021-Feb-15 16:17:57.593	1.2648e+06	4056.51	10925.1	162.684	11655.1	-0.570411	0.243988	-0.0689966	6.44089
2021-Feb-15 16:27:57.593	1.2654e+06	3712.08	11065.4	121.193	11672.1	-0.577556	0.223583	-0.069268	6.44225
2021-Feb-15 16:37:57.593	1.266e+06	3363.56	11193.4	79.5633	11688.1	-0.584033	0.203015	-0.0694611	6.44356
2021-Feb-15 16:47:57.593	1.2666e+06	3011.36	11309	37.8407	11703.1	-0.58984	0.182304	-0.0695764	6.44482
2021-Feb-15 16:57:57.593	1.2672e+06	2655.87	11412.2	-3.92788	11717.1	-0.594979	0.161468	-0.0696143	6.44602
2021-Feb-15 17:07:57.593	1.2678e+06	2297.5	11502.8	-45.696	11730.1	-0.599451	0.140525	-0.0695753	6.44717
2021-Feb-15 17:17:57.593	1.2684e+06	1936.65	11580.8	-87.4179	11741.9	-0.603255	0.119494	-0.06946	6.44826
2021-Feb-15 17:27:57.593	1.269e+06	1573.72	11646.1	-129.048	11752.7	-0.606394	0.0983929	-0.0692689	6.44929
2021-Feb-15 17:37:57.593	1.2696e+06	1209.1	11698.8	-170.54	11762.4	-0.608867	0.0772383	-0.0690026	6.45025
2021-Feb-15 17:47:57.593	1.2702e+06	843.197	11738.8	-211.851	11771	-0.610677	0.0560481	-0.0686617	6.45115
2021-Feb-15 17:57:57.593	1.2708e+06	476.407	11766.1	-252.934	11778.4	-0.611825	0.0348394	-0.0682467	6.45198
2021-Feb-15 18:07:57.593	1.2714e+06	109.126	11780.6	-293.746	11784.8	-0.612313	0.0136293	-0.0677582	6.45274
2021-Feb-15 18:17:57.593	1.272e+06	-258.249	11782.4	-334.244	11790	-0.612142	-0.00756542	-0.0671969	6.45343
2021-Feb-15 18:27:57.593	1.2726e+06	-625.325	11771.6	-374.382	11794.1	-0.611314	-0.028728	-0.0665634	6.45405
2021-Feb-15 18:37:57.593	1.2732e+06	-991.707	11748	-414.119	11797	-0.609832	-0.0498419	-0.0658584	6.45461
2021-Feb-15 18:47:57.593	1.2738e+06	-1357	11711.8	-453.412	11798.8	-0.607697	-0.0708906	-0.0650824	6.45509
2021-Feb-15 18:57:57.593	1.2744e+06	-1720.83	11662.9	-492.218	11799.5	-0.604912	-0.0918576	-0.0642362	6.4555
2021-Feb-15 19:07:57.593	1.275e+06	-2082.78	11601.5	-530.495	11799	-0.60148	-0.112726	-0.0633205	6.45585
2021-Feb-15 19:17:57.593	1.2756e+06	-2442.48	11527.7	-568.202	11797.3	-0.597402	-0.133481	-0.0623359	6.45613
2021-Feb-15 19:27:57.593	1.2762e+06	-2799.55	11441.4	-605.297	11794.5	-0.592682	-0.154105	-0.0612831	6.45634
2021-Feb-15 19:37:57.593	1.2768e+06	-3153.59	11342.8	-641.74	11790.5	-0.587323	-0.174581	-0.060163	6.45648
2021-Feb-15 19:47:57.593	1.2774e+06	-3504.22	11231.9	-677.492	11785.4	-0.581327	-0.194894	-0.0589761	6.45656
2021-Feb-15 19:57:57.593	1.278e+06	-3851.06	11108.9	-712.511	11779.1	-0.574697	-0.215027	-0.0577234	6.45658
2021-Feb-15 20:07:57.593	1.2786e+06	-4193.74	10973.9	-746.759	11771.7	-0.567436	-0.234963	-0.0564055	6.45654
2021-Feb-15 20:17:57.593	1.2792e+06	-4531.87	10827	-780.196	11763.1	-0.559549	-0.254686	-0.0550233	6.45644
2021-Feb-15 20:27:57.593	1.2798e+06	-4865.09	10668.3	-812.785	11753.4	-0.551038	-0.27418	-0.0535777	6.45629
2021-Feb-15 20:37:57.593	1.2804e+06	-5193.01	10498	-844.488	11742.6	-0.541907	-0.293426	-0.0520694	6.45609
2021-Feb-15 20:47:57.593	1.281e+06	-5515.26	10316.3	-875.267	11730.7	-0.532161	-0.312408	-0.0504993	6.45584
2021-Feb-15 20:57:57.593	1.2816e+06	-5831.49	10123.2	-905.085	11717.7	-0.521804	-0.33111	-0.0488684	6.45554
2021-Feb-15 21:07:57.593	1.2822e+06	-6141.31	9919	-933.907	11703.6	-0.510839	-0.349512	-0.0471777	6.45521
2021-Feb-15 21:17:57.593	1.2828e+06	-6444.38	9703.85	-961.696	11688.4	-0.499272	-0.367599	-0.045428	6.45484
2021-Feb-15 21:27:57.593	1.2834e+06	-6740.33	9477.94	-988.418	11672.2	-0.487107	-0.385352	-0.0436205	6.45443
2021-Feb-15 21:37:57.593	1.284e+06	-7028.8	9241.49	-1014.04	11654.9	-0.474351	-0.402754	-0.0417562	6.454
2021-Feb-15 21:47:57.593	1.2846e+06	-7309.44	8994.7	-1038.52	11636.6	-0.461008	-0.419785	-0.0398362	6.45354
2021-Feb-15 21:57:57.593	1.2852e+06	-7581.9	8737.81	-1061.84	11617.3	-0.447086	-0.436428	-0.0378618	6.45306
2021-Feb-15 22:07:57.593	1.2858e+06	-7845.84	8471.06	-1083.95	11597	-0.432589	-0.452663	-0.035834	6.45257
2021-Feb-15 22:17:57.593	1.2864e+06	-8100.91	8194.7	-1104.84	11575.8	-0.417526	-0.468473	-0.0337542	6.45206
2021-Feb-15 22:27:57.593	1.287e+06	-8346.77	7908.98	-1124.46	11553.6	-0.401904	-0.483837	-0.0316238	6.45155
2021-Feb-15 22:37:57.593	1.2876e+06	-8583.09	7614.18	-1142.78	11530.4	-0.38573	-0.498736	-0.0294441	6.45104
2021-Feb-15 22:47:57.593	1.2882e+06	-8809.54	7310.58	-1159.79	11506.4	-0.369014	-0.513151	-0.0272166	6.45054
2021-Feb-15 22:57:57.593	1.2888e+06	-9025.8	6998.49	-1175.44	11481.5	-0.351764	-0.527062	-0.0249429	6.45004
2021-Feb-15 23:07:57.593	1.2894e+06	-9231.56	6678.2	-1189.71	11455.8	-0.33399	-0.540447	-0.0226245	6.44955
2021-Feb-15 23:17:57.593	1.29e+06	-9426.5	6350.05	-1202.58	11429.3	-0.315703	-0.553288	-0.0202633	6.44908
2021-Feb-15 23:27:57.593	1.2906e+06	-9610.31	6014.36	-1214.03	11401.9	-0.296913	-0.565563	-0.017861	6.44864
2021-Feb-15 23:37:57.593	1.2912e+06	-9782.7	5671.48	-1224.01	11373.9	-0.277633	-0.577251	-0.0154195	6.44822
2021-Feb-15 23:47:57.593	1.2918e+06	-9943.38	5321.77	-1232.52	11345.1	-0.257875	-0.588332	-0.0129409	6.44784
2021-Feb-15 23:57:57.593	1.2924e+06	-10092.1	4965.6	-1239.54	11315.6	-0.237654	-0.598784	-0.0104271	6.44749
2021-Feb-16 00:07:57.593	1.293e+06	-10228.5	4603.35	-1245.03	11285.5	-0.216983	-0.608585	-0.00788041	6.44718
2021-Feb-16 00:17:57.593	1.2936e+06	-10352.4	4235.42	-1248.99	11254.8	-0.195879	-0.617716	-0.00530315	6.44691
2021-Feb-16 00:27:57.593	1.2942e+06	-10463.5	3862.22	-1251.39	11223.5	-0.174357	-0.626153	-0.00269774	6.44669
2021-Feb-16 00:37:57.593	1.2948e+06	-10561.5	3484.17	-1252.22	11191.6	-0.152436	-0.633876	-6.67262e-05	6.44653
2021-Feb-16 00:47:57.593	1.2954e+06	-10646.3	3101.71	-1251.47	11159.3	-0.130135	-0.640863	0.00258721	6.44642
2021-Feb-16 00:57:57.593	1.296e+06	-10717.6	2715.28	-1249.12	11126.5	-0.107473	-0.647094	0.00526126	6.44636
2021-Feb-16 01:07:57.593	1.2966e+06	-10775.2	2325.34	-1245.15	11093.4	-0.0844714	-0.652546	0.0079525	6.44637
2021-Feb-16 01:17:57.593	1.2972e+06	-10818.9	1932.37	-1239.57	11059.8	-0.0611528	-0.657199	0.0106579	6.44644
2021-Feb-16 01:27:57.593	1.2978e+06	-10848.5	1536.85	-1232.36	11025.9	-0.037541	-0.661032	0.0133741	6.44658
2021-Feb-16 01:37:57.593	1.2984e+06	-10863.9	1139.29	-1223.52	10991.8	-0.0136611	-0.664025	0.0160979	6.44679
2021-Feb-16 01:47:57.593	1.299e+06	-10864.9	740.187	-1213.04	10957.4	0.0104604	-0.666159	0.0188258	6.44706
2021-Feb-16 01:57:57.593	1.2996e+06	-10851.3	340.066	-1200.92	10922.9	0.0347957	-0.667414	0.0215541	6.4474
2021-Feb-16 02:07:57.593	1.3002e+06	-10823.1	-60.5397	-1187.17	10888.2	0.0593154	-0.667771	0.0242791	6.44782
2021-Feb-16 02:17:57.593	1.3008e+06	-10780.1	-461.086	-1171.79	10853.4	0.0839887	-0.667213	0.0269968	6.4483
2021-Feb-16 02:27:57.593	1.3014e+06	-10722.3	-861.018	-1154.77	10818.6	0.108783	-0.665722	0.0297032	6.44885
2021-Feb-16 02:37:57.593	1.302e+06	-10649.5	-1259.77	-1136.14	10783.8	0.133665	-0.663283	0.0323941	6.44948
2021-Feb-16 02:47:57.593	1.3026e+06	-10561.9	-1656.77	-1115.9	10749.1	0.1586	-0.659881	0.0350651	6.45017
2021-Feb-16 02:57:57.593	1.3032e+06	-10459.2	-2051.44	-1094.06	10714.5	0.18355	-0.655503	0.0377118	6.45094
2021-Feb-16 03:07:57.593	1.3038e+06	-10341.6	-2443.19	-1070.65	10680.1	0.208477	-0.650135	0.0403296	6.45177
2021-Feb-16 03:17:57.593	1.3044e+06	-10209.1	-2831.41	-1045.67	10645.9	0.233343	-0.643767	0.0429138	6.45266
2021-Feb-16 03:27:57.593	1.305e+06	-10061.6	-3215.51	-1019.15	10612	0.258105	-0.63639	0.0454595	6.45361
2021-Feb-16 03:37:57.593	1.3056e+06	-9899.36	-3594.89	-991.118	10578.4	0.282721	-0.627996	0.0479619	6.45463
2021-Feb-16 03:47:57.593	1.3062e+06	-9722.39	-3968.91	-961.599	10545.2	0.307148	-0.61858	0.050416	6.4557
2021-Feb-16 03:57:57.593	1.3068e+06	-9530.83	-4336.98	-930.622	10512.5	0.331342	-0.608138	0.0528166	6.45682
2021-Feb-16 04:07:57.593	1.3074e+06	-9324.83	-4698.48	-898.222	10480.2	0.355256	-0.596669	0.0551586	6.45799
2021-Feb-16 04:17:57.593	1.308e+06	-9104.58	-5052.79	-864.436	10448.5	0.378842	-0.584174	0.0574368	6.4592
2021-Feb-16 04:27:57.593	1.3086e+06	-8870.29	-5399.29	-829.303	10417.4	0.402055	-0.570656	0.059646	6.46046
2021-Feb-16 04:37:57.593	1.3092e+06	-8622.2	-5737.38	-792.867	10386.9	0.424844	-0.556122	0.0617809	6.46174
2021-Feb-16 04:47:57.593	1.3098e+06	-8360.57	-6066.44	-755.173	10357.2	0.447162	-0.540578	0.0638363	6.46306
2021-Feb-16 04:57:57.593	1.3104e+06	-8085.7	-6385.88	-716.271	10328.2	0.468958	-0.524038	0.065807	6.4644
2021-Feb-16 05:07:57.593	1.311e+06	-7797.93	-6695.1	-676.213	10300	0.490182	-0.506516	0.0676878	6.46576
2021-Feb-16 05:17:57.593	1.3116e+06	-7497.61	-6993.51	-635.054	10272.6	0.510785	-0.488027	0.0694736	6.46714
2021-Feb-16 05:27:57.593	1.3122e+06	-7185.12	-7280.55	-592.854	10246.2	0.530716	-0.468594	0.0711595	6.46852
2021-Feb-16 05:37:57.593	1.3128e+06	-6860.89	-7555.65	-549.673	10220.6	0.549928	-0.448238	0.0727405	6.4699
2021-Feb-16 05:47:57.593	1.3134e+06	-6525.36	-7818.26	-505.576	10196.1	0.568369	-0.426988	0.074212	6.47128
2021-Feb-16 05:57:57.593	1.314e+06	-6179	-8067.86	-460.63	10172.6	0.585994	-0.404871	0.0755694	6.47266
2021-Feb-16 06:07:57.593	1.3146e+06	-5822.33	-8303.94	-414.905	10150.2	0.602754	-0.381921	0.0768083	6.47401
2021-Feb-16 06:17:57.593	1.3152e+06	-5455.88	-8526.01	-368.473	10128.9	0.618604	-0.358175	0.0779247	6.47535
2021-Feb-16 06:27:57.593	1.3158e+06	-5080.19	-8733.6	-321.409	10108.8	0.633499	-0.33367	0.0789146	6.47666
2021-Feb-16 06:37:57.593	1.3164e+06	-4695.87	-8926.28	-273.79	10089.8	0.647397	-0.308449	0.0797745	6.47794
2021-Feb-16 06:47:57.593	1.317e+06	-4303.52	-9103.61	-225.694	10072.1	0.660258	-0.282558	0.0805011	6.47918
2021-Feb-16 06:57:57.593	1.3176e+06	-3903.77	-9265.22	-177.203	10055.6	0.672043	-0.256042	0.0810914	6.48038
2021-Feb-16 07:07:57.593	1.3182e+06	-3497.29	-9410.75	-128.4	10040.4	0.682717	-0.228955	0.0815429	6.48153
2021-Feb-16 07:17:57.593	1.3188e+06	-3084.74	-9539.87	-79.3678	10026.5	0.692247	-0.201347	0.0818532	6.48264
2021-Feb-16 07:27:57.593	1.3194e+06	-2666.82	-9652.28	-30.1923	10014	0.700602	-0.173275	0.0820205	6.48369
2021-Feb-16 07:37:57.593	1.32e+06	-2244.25	-9747.72	19.0404	10002.7	0.707755	-0.144796	0.0820434	6.48469
2021-Feb-16 07:47:57.593	1.3206e+06	-1817.75	-9825.96	68.2432	9992.92	0.713684	-0.11597	0.0819209	6.48562
2021-Feb-16 07:57:57.593	1.3212e+06	-1388.07	-9886.82	117.329	9984.48	0.718367	-0.0868581	0.0816524	6.4865
2021-Feb-16 08:07:57.593	1.3218e+06	-955.96	-9930.15	166.209	9977.44	0.721788	-0.0575224	0.0812377	6.48731
2021-Feb-16 08:17:57.593	1.3224e+06	-522.176	-9955.82	214.797	9971.82	0.723935	-0.0280268	0.080677	6.48805
2021-Feb-16 08:27:57.593	1.323e+06	-87.4893	-9963.76	263.005	9967.62	0.724798	0.00156386	0.0799713	6.48872
2021-Feb-16 08:37:57.593	1.3236e+06	347.329	-9953.94	310.746	9964.84	0.724372	0.0311844	0.0791216	6.48933
2021-Feb-16 08:47:57.593	1.3242e+06	781.504	-9926.35	357.935	9963.5	0.722656	0.0607692	0.0781295	6.48986
2021-Feb-16 08:57:57.593	1.3248e+06	1214.26	-9881.03	404.485	9963.58	0.719653	0.0902527	0.0769973	6.49033
2021-Feb-16 09:07:57.593	1.3254e+06	1644.84	-9818.08	450.316	9965.08	0.715369	0.11957	0.0757273	6.49073
2021-Feb-16 09:17:57.593	1.326e+06	2072.46	-9737.59	495.343	9968.01	0.709816	0.148655	0.0743226	6.49106
2021-Feb-16 09:27:57.593	1.3266e+06	2496.37	-9639.75	539.488	9972.34	0.703007	0.177446	0.0727864	6.49133
2021-Feb-16 09:37:57.593	1.3272e+06	2915.82	-9524.73	582.673	9978.08	0.694961	0.205879	0.0711226	6.49153
2021-Feb-16 09:47:57.593	1.3278e+06	3330.08	-9392.77	624.821	9985.19	0.6857	0.233893	0.0693351	6.49167
2021-Feb-16 09:57:57.593	1.3284e+06	3738.43	-9244.15	665.862	9993.68	0.675249	0.261429	0.0674284	6.49176
2021-Feb-16 10:07:57.593	1.329e+06	4140.15	-9079.16	705.723	10003.5	0.663638	0.288429	0.0654073	6.49179
2021-Feb-16 10:17:57.593	1.3296e+06	4534.57	-8898.15	744.339	10014.7	0.650897	0.314838	0.0632768	6.49177
2021-Feb-16 10:27:57.593	1.3302e+06	4921.02	-8701.48	781.645	10027.1	0.637063	0.340603	0.0610422	6.4917
2021-Feb-16 10:37:57.593	1.3308e+06	5298.84	-8489.56	817.58	10040.9	0.622173	0.365673	0.0587092	6.49159
2021-Feb-16 10:47:57.593	1.3314e+06	5667.42	-8262.82	852.087	10055.8	0.606267	0.390001	0.0562835	6.49144
2021-Feb-16 10:57:57.593	1.332e+06	6026.17	-8021.72	885.112	10072	0.589388	0.413542	0.053771	6.49125
2021-Feb-16 11:07:57.593	1.3326e+06	6374.51	-7766.73	916.605	10089.4	0.57158	0.436254	0.0511778	6.49104
2021-Feb-16 11:17:57.593	1.3332e+06	6711.89	-7498.38	946.519	10108	0.55289	0.458099	0.0485102	6.4908
2021-Feb-16 11:27:57.593	1.3338e+06	7037.81	-7217.19	974.811	10127.6	0.533367	0.479041	0.0457744	6.49055
2021-Feb-16 11:37:57.593	1.3344e+06	7351.78	-6923.72	1001.44	10148.4	0.51306	0.499048	0.0429769	6.49028
2021-Feb-16 11:47:57.593	1.335e+06	7653.34	-6618.52	1026.38	10170.1	0.492019	0.51809	0.0401241	6.49
2021-Feb-16 11:57:57.593	1.3356e+06	7942.07	-6302.2	1049.59	10192.9	0.470296	0.536142	0.0372223	6.48972
2021-Feb-16 12:07:57.593	1.3362e+06	8217.57	-5975.35	1071.04	10216.7	0.447943	0.553182	0.034278	6.48944
2021-Feb-16 12:17:57.593	1.3368e+06	8479.48	-5638.59	1090.72	10241.3	0.425012	0.569189	0.0312975	6.48917
2021-Feb-16 12:27:57.593	1.3374e+06	8727.48	-5292.53	1108.6	10266.9	0.401556	0.584149	0.0282871	6.48892
2021-Feb-16 12:37:57.593	1.338e+06	8961.26	-4937.82	1124.67	10293.3	0.377628	0.598047	0.0252531	6.48868
2021-Feb-16 12:47:57.593	1.3386e+06	9180.55	-4575.08	1138.91	10320.4	0.353279	0.610874	0.0222014	6.48846
2021-Feb-16 12:57:57.593	1.3392e+06	9385.12	-4204.98	1151.31	10348.3	0.328563	0.622622	0.0191382	6.48827
2021-Feb-16 13:07:57.593	1.3398e+06	9574.76	-3828.15	1161.87	10376.9	0.303529	0.633288	0.0160691	6.48811
2021-Feb-16 13:17:57.593	1.3404e+06	9749.31	-3445.25	1170.6	10406.2	0.27823	0.64287	0.0129999	6.48799
2021-Feb-16 13:27:57.593	1.341e+06	9908.6	-3056.92	1177.48	10436.1	0.252713	0.651368	0.00993609	6.48792
2021-Feb-16 13:37:57.593	1.3416e+06	10052.5	-2663.82	1182.52	10466.5	0.227029	0.658787	0.00688294	6.48788
2021-Feb-16 13:47:57.593	1.3422e+06	10181	-2266.58	1185.74	10497.4	0.201224	0.665132	0.0038456	6.48789
2021-Feb-16 13:57:57.593	1.3428e+06	10294	-1865.87	1187.15	10528.9	0.175345	0.67041	0.000828987	6.48796
2021-Feb-16 14:07:57.593	1.3434e+06	10391.4	-1462.3	1186.74	10560.7	0.149437	0.674632	-0.00216216	6.48807
2021-Feb-16 14:17:57.593	1.344e+06	10473.3	-1056.51	1184.56	10592.9	0.123543	0.677811	-0.00512334	6.48825
2021-Feb-16 14:27:57.593	1.3446e+06	10539.7	-649.128	1180.6	10625.4	0.0977043	0.679958	-0.00805023	6.48848
2021-Feb-16 14:37:57.593	1.3452e+06	10590.6	-240.761	1174.9	10658.3	0.0719626	0.681091	-0.0109388	6.48878
2021-Feb-16 14:47:57.593	1.3458e+06	10626.1	167.985	1167.48	10691.3	0.0463561	0.681224	-0.013785	6.48913
2021-Feb-16 14:57:57.593	1.3464e+06	10646.2	576.516	1158.37	10724.6	0.0209224	0.680378	-0.0165854	6.48955
2021-Feb-16 15:07:57.593	1.347e+06	10651.2	984.25	1147.59	10758	-0.00430305	0.678571	-0.0193365	6.49004
2021-Feb-16 15:17:57.593	1.3476e+06	10641.1	1390.62	1135.17	10791.5	-0.0292862	0.675822	-0.0220349	6.49059
2021-Feb-16 15:27:57.593	1.3482e+06	10616.1	1795.06	1121.16	10825	-0.0539946	0.672155	-0.0246778	6.4912
2021-Feb-16 15:37:57.593	1.3488e+06	10576.4	2197.03	1105.57	10858.6	-0.0783975	0.667591	-0.0272622	6.49188
2021-Feb-16 15:47:57.593	1.3494e+06	10522.1	2595.99	1088.45	10892.1	-0.102466	0.662153	-0.0297855	6.49263
2021-Feb-16 15:57:57.593	1.35e+06	10453.5	2991.44	1069.84	10925.6	-0.126172	0.655864	-0.0322453	6.49344
2021-Feb-16 16:07:57.593	1.3506e+06	10370.8	3382.87	1049.77	10959	-0.14949	0.648749	-0.0346394	6.49431
2021-Feb-16 16:17:57.593	1.3512e+06	10274.2	3769.78	1028.28	10992.2	-0.172395	0.640832	-0.0369656	6.49525
